"18/04/2023","13714","48084","0","50,00 €","ALARMA","11","(gesetzt)","82","","82","AMPLIACIONN DETECTOR EN COCINA","Cliente","62702","3","","","ADOSADO","26/04/2023","5","36659","28231"
"18/04/2023","10447","48083","0","389,00 €","CCTV","11","(nicht gesetzt)","82","5","82","SUSTITUCION DE CAMARA 7 Y 10 CON FUENTE DE ALIMENTACION","Cliente","62701","12","26/04/2023","","OFICINAS","26/04/2023","5","36661","28230"
"17/04/2023","6645","48082","0","0,00 €","ALARMA","11","(gesetzt)","82","","82","SUSTITUCION DETECTOR A VIA RADIO POR CABLE COMIDO POR ROEDORES","Cliente","62699","12","","","HOSTELER","19/04/2023","5","36631","28018"
"17/04/2023","113932","48081","0","13.590,45 €","CCTV","2","(nicht gesetzt)","139","5","139","PROYECTO DE INSTALACION DE SISTEMA DE VIDEO VIGILANCIA FULL HD DE 5 MP","Cl. potenc.","62671","1","26/05/2023","","COMUNIDA","","4","","28938"
"17/04/2023","113931","48080","0","2.703,00 €","CCTV","2","(nicht gesetzt)","139","4","139","MANTENIMIENTO, LEGALIZACION Y PUESTA EN MARCHA DEL SISTEMA DE CCTV","Cl. potenc.","62670","1","28/04/2023","","COMUNIDA","","4","","28400"
"17/04/2023","13745","48079","0","11.198,60 €","CACCE","5","(gesetzt)","82","","82","INSTALACION DE CONTROL DE ACCESO CON PORTILLOS AUTOMATICOS","Cliente","62694","1","","","COMUNIDA","20/04/2023","4","36634","28049"
"17/04/2023","113939","48078","0","3.875,00 €","CACCE","11","(nicht gesetzt)","139","4","82","CONTROL DE ACCESOS CON TARJETAS Y SOFTWARE DE GESTION","Cl. potenc.","62693","1","01/06/2023","","COMUNIDA","","4","","28981"
"17/04/2023","10489","48077","0","875,00 €","CCTV","11","(nicht gesetzt)","82","5","82","SUSTITUCION DE GRABADOR Y CAMARAS POR ANTIGUEDAD","Cliente","62692","12","20/05/2024","","COMUNIDA","","5","","28041"
"17/04/2023","230","48076","0","87,00 €","EXT","11","(gesetzt)","82","","82","SUSTITUCION EXTINTOR Nº2 POR NO TENER PRECINTO","Cliente","62691","12","","","HOSTELER","26/04/2023","5","36662","28009"
"17/04/2023","1203","48075","0","0,00 €","ALARMA","11","(gesetzt)","82","","82","PLAN RENOVE: MEJORAS EN EL SISTEMA DE ALARMA. SUSTITUCION DE CENTRAL","Cliente","62690","12","","","PISO","21/04/2023","8","36637","28027"
